,IMG No.,Prediction,Actual Value,Right,Wrong,%,M1Right,M1Wrong,M1%,M2Right,M2Wrong,M2%,M3Right,M3Wrong,M3%,M1-3Right,M1-3Wrong,M1-3%,M4-7Right,M4-7Wrong,M4-7%
1519,6675,0,7,,,,,,,,,,,,,,,,,,
1520,6676,0,7,,,,,,,,,,,,,,,,,,
1521,6677,4,7,,,,,,,,,,,,,,,,,,
1522,6678,4,7,,,,,,,,,,,,,,,,,,
1523,6681,0,7,,,,,,,,,,,,,,,,,,
1524,6682,0,7,,,,,,,,,,,,,,,,,,
1525,6683,8,7,,,,,,,,,,,,,,,,,,
1526,6684,4,7,,,,,,,,,,,,,,,,,,
1527,6685,5,7,,,,,,,,,,,,,,,,,,
1528,6690,7,8,,,,,,,,,,,,,,,,,,
1529,6698,0,8,,,,,,,,,,,,,,,,,,
1530,6817,6,8,,,,,,,,,,,,,,,,,,
1531,6822,1,8,,,,,,,,,,,,,,,,,,
1532,6823,5,8,,,,,,,,,,,,,,,,,,
1533,6865,7,8,,,,,,,,,,,,,,,,,,
1534,6883,7,8,,,,,,,,,,,,,,,,,,
1535,6887,0,8,,,,,,,,,,,,,,,,,,
1536,6891,4,8,,,,,,,,,,,,,,,,,,
1537,7052,6,8,,,,,,,,,,,,,,,,,,
1538,7055,0,8,,,,,,,,,,,,,,,,,,
1539,7057,7,8,,,,,,,,,,,,,,,,,,
1540,7203,7,8,,,,,,,,,,,,,,,,,,
1541,7207,7,8,,,,,,,,,,,,,,,,,,
1542,7228,1,8,,,,,,,,,,,,,,,,,,
1543,7240,7,8,,,,,,,,,,,,,,,,,,
1544,7243,1,8,,,,,,,,,,,,,,,,,,
1545,7244,7,8,,,,,,,,,,,,,,,,,,
1546,7245,1,8,,,,,,,,,,,,,,,,,,
1547,7246,7,8,,,,,,,,,,,,,,,,,,
1548,7247,7,8,,,,,,,,,,,,,,,,,,
1549,7249,0,8,,,,,,,,,,,,,,,,,,
1550,7251,7,8,,,,,,,,,,,,,,,,,,
1551,7255,7,8,,,,,,,,,,,,,,,,,,
1552,7260,0,8,,,,,,,,,,,,,,,,,,
1553,7261,3,8,,,,,,,,,,,,,,,,,,
1554,7273,7,8,,,,,,,,,,,,,,,,,,
1555,7279,1,8,,,,,,,,,,,,,,,,,,
1556,7403,7,8,,,,,,,,,,,,,,,,,,
1557,7412,0,8,,,,,,,,,,,,,,,,,,
1558,7415,7,8,,,,,,,,,,,,,,,,,,
1559,7447,7,8,,,,,,,,,,,,,,,,,,
1560,7448,7,8,,,,,,,,,,,,,,,,,,
1561,7451,7,8,,,,,,,,,,,,,,,,,,
1562,7465,0,8,,,,,,,,,,,,,,,,,,
1563,7466,0,8,,,,,,,,,,,,,,,,,,
1564,7483,6,8,,,,,,,,,,,,,,,,,,
1565,7484,6,8,,,,,,,,,,,,,,,,,,
1566,7490,7,8,,,,,,,,,,,,,,,,,,
1567,7600,6,8,,,,,,,,,,,,,,,,,,
1568,7612,0,8,,,,,,,,,,,,,,,,,,
1569,7613,0,8,,,,,,,,,,,,,,,,,,
1570,7614,1,8,,,,,,,,,,,,,,,,,,
1571,7618,0,8,,,,,,,,,,,,,,,,,,
1572,7619,0,8,,,,,,,,,,,,,,,,,,
1573,7620,6,8,,,,,,,,,,,,,,,,,,
1574,7621,0,8,,,,,,,,,,,,,,,,,,
1575,7622,0,8,,,,,,,,,,,,,,,,,,
1576,7629,0,8,,,,,,,,,,,,,,,,,,
1577,7630,0,8,,,,,,,,,,,,,,,,,,
1578,7631,0,8,,,,,,,,,,,,,,,,,,
1579,7632,0,8,,,,,,,,,,,,,,,,,,
1580,7650,0,8,,,,,,,,,,,,,,,,,,
1581,7805,0,8,,,,,,,,,,,,,,,,,,
1582,7812,7,8,,,,,,,,,,,,,,,,,,
1583,7815,4,8,,,,,,,,,,,,,,,,,,
1584,7816,4,8,,,,,,,,,,,,,,,,,,
1585,7817,6,8,,,,,,,,,,,,,,,,,,
1586,7818,7,8,,,,,,,,,,,,,,,,,,
1587,7819,6,8,,,,,,,,,,,,,,,,,,
1588,7820,6,8,,,,,,,,,,,,,,,,,,
1589,7862,1,8,,,,,,,,,,,,,,,,,,
1590,7866,0,8,,,,,,,,,,,,,,,,,,
1591,7868,7,8,,,,,,,,,,,,,,,,,,
1592,8015,6,8,,,,,,,,,,,,,,,,,,
1593,8019,0,8,,,,,,,,,,,,,,,,,,
1594,8023,7,8,,,,,,,,,,,,,,,,,,
1595,8025,0,8,,,,,,,,,,,,,,,,,,
1596,8064,7,8,,,,,,,,,,,,,,,,,,
1597,8080,0,8,,,,,,,,,,,,,,,,,,
1598,8088,2,8,,,,,,,,,,,,,,,,,,
1599,8096,7,8,,,,,,,,,,,,,,,,,,
1600,8212,0,8,,,,,,,,,,,,,,,,,,
1601,8220,5,8,,,,,,,,,,,,,,,,,,
1602,8261,0,8,,,,,,,,,,,,,,,,,,
1603,8262,4,8,,,,,,,,,,,,,,,,,,
1604,8273,4,8,,,,,,,,,,,,,,,,,,
1605,8289,7,8,,,,,,,,,,,,,,,,,,
1606,8418,0,8,,,,,,,,,,,,,,,,,,
1607,8428,0,8,,,,,,,,,,,,,,,,,,
1608,8429,7,8,,,,,,,,,,,,,,,,,,
1609,8444,0,8,,,,,,,,,,,,,,,,,,
1610,8447,0,8,,,,,,,,,,,,,,,,,,
1611,8450,0,8,,,,,,,,,,,,,,,,,,
1612,8457,0,8,,,,,,,,,,,,,,,,,,
1613,8458,2,8,,,,,,,,,,,,,,,,,,
1614,8462,7,8,,,,,,,,,,,,,,,,,,
1615,8493,7,8,,,,,,,,,,,,,,,,,,
1616,8494,7,8,,,,,,,,,,,,,,,,,,
1617,8495,6,8,,,,,,,,,,,,,,,,,,
1618,8614,0,8,,,,,,,,,,,,,,,,,,
1619,8615,0,8,,,,,,,,,,,,,,,,,,
1620,8617,0,8,,,,,,,,,,,,,,,,,,
1621,8632,0,8,,,,,,,,,,,,,,,,,,
1622,8656,1,8,,,,,,,,,,,,,,,,,,
1623,8657,7,8,,,,,,,,,,,,,,,,,,
1624,8660,0,8,,,,,,,,,,,,,,,,,,
1625,8665,1,8,,,,,,,,,,,,,,,,,,
1626,8668,5,8,,,,,,,,,,,,,,,,,,
1627,8682,1,8,,,,,,,,,,,,,,,,,,
1628,8687,6,8,,,,,,,,,,,,,,,,,,
1629,8806,4,8,,,,,,,,,,,,,,,,,,
1630,8807,4,8,,,,,,,,,,,,,,,,,,
1631,8833,7,8,,,,,,,,,,,,,,,,,,
1632,9023,0,8,,,,,,,,,,,,,,,,,,
1633,9238,0,8,,,,,,,,,,,,,,,,,,
1634,9243,0,8,,,,,,,,,,,,,,,,,,
1635,9248,7,8,,,,,,,,,,,,,,,,,,
1636,9251,5,8,,,,,,,,,,,,,,,,,,
1637,9252,0,8,,,,,,,,,,,,,,,,,,
1638,9253,7,8,,,,,,,,,,,,,,,,,,
1639,9259,7,8,,,,,,,,,,,,,,,,,,
1640,9260,0,8,,,,,,,,,,,,,,,,,,
1641,9267,0,8,,,,,,,,,,,,,,,,,,
1642,9268,0,8,,,,,,,,,,,,,,,,,,
1643,9269,1,8,,,,,,,,,,,,,,,,,,
1644,9279,0,8,,,,,,,,,,,,,,,,,,
1645,9289,7,8,,,,,,,,,,,,,,,,,,
1646,9292,7,8,,,,,,,,,,,,,,,,,,
1647,9295,1,8,,,,,,,,,,,,,,,,,,
1648,9296,0,8,,,,,,,,,,,,,,,,,,
1649,9297,6,8,,,,,,,,,,,,,,,,,,
1650,9400,6,8,,,,,,,,,,,,,,,,,,
1651,9401,1,8,,,,,,,,,,,,,,,,,,
1652,9402,0,8,,,,,,,,,,,,,,,,,,
1653,9404,0,8,,,,,,,,,,,,,,,,,,
1654,9425,4,8,,,,,,,,,,,,,,,,,,
1655,9434,2,8,,,,,,,,,,,,,,,,,,
1656,9440,0,8,,,,,,,,,,,,,,,,,,
1657,9441,0,8,,,,,,,,,,,,,,,,,,
1658,9442,0,8,,,,,,,,,,,,,,,,,,
1659,9443,6,8,,,,,,,,,,,,,,,,,,
1660,9444,1,8,,,,,,,,,,,,,,,,,,
1661,9445,7,8,,,,,,,,,,,,,,,,,,
1662,9446,0,8,,,,,,,,,,,,,,,,,,
1663,9450,0,8,,,,,,,,,,,,,,,,,,
1664,9451,7,8,,,,,,,,,,,,,,,,,,
1665,9455,6,8,,,,,,,,,,,,,,,,,,
1666,9605,2,8,,,,,,,,,,,,,,,,,,
1667,9608,7,8,,,,,,,,,,,,,,,,,,
1668,9611,7,8,,,,,,,,,,,,,,,,,,
1669,9614,7,8,,,,,,,,,,,,,,,,,,
1670,9617,7,8,,,,,,,,,,,,,,,,,,
1671,9618,7,8,,,,,,,,,,,,,,,,,,
1672,9619,7,8,,,,,,,,,,,,,,,,,,
1673,9632,7,8,,,,,,,,,,,,,,,,,,
1674,9633,0,8,,,,,,,,,,,,,,,,,,
1675,9634,0,8,,,,,,,,,,,,,,,,,,
1676,9635,0,8,,,,,,,,,,,,,,,,,,
1677,9636,0,8,,,,,,,,,,,,,,,,,,
1678,9670,0,8,,,,,,,,,,,,,,,,,,
1679,9688,6,8,,,,,,,,,,,,,,,,,,
1680,9690,7,8,,,,,,,,,,,,,,,,,,
1681,9853,1,8,,,,,,,,,,,,,,,,,,
1682,9857,7,8,,,,,,,,,,,,,,,,,,
1683,9858,7,8,,,,,,,,,,,,,,,,,,
1684,9873,4,8,,,,,,,,,,,,,,,,,,
1685,10000,7,8,,,,,,,,,,,,,,,,,,
1686,10003,0,8,,,,,,,,,,,,,,,,,,
1687,10010,7,8,,,,,,,,,,,,,,,,,,
1688,10011,0,8,,,,,,,,,,,,,,,,,,
1689,10012,2,8,,,,,,,,,,,,,,,,,,
1690,10013,7,8,,,,,,,,,,,,,,,,,,
1691,10044,7,8,,,,,,,,,,,,,,,,,,
1692,10062,7,8,,,,,,,,,,,,,,,,,,
1693,10083,0,8,,,,,,,,,,,,,,,,,,
1694,10089,6,8,,,,,,,,,,,,,,,,,,
1695,10222,6,8,,,,,,,,,,,,,,,,,,
1696,10223,0,8,,,,,,,,,,,,,,,,,,
1697,10230,6,8,,,,,,,,,,,,,,,,,,
1698,10231,0,8,,,,,,,,,,,,,,,,,,
1699,10232,0,8,,,,,,,,,,,,,,,,,,
1700,10286,6,8,,,,,,,,,,,,,,,,,,
1701,10426,5,8,,,,,,,,,,,,,,,,,,
1702,10428,7,8,,,,,,,,,,,,,,,,,,
1703,10443,7,8,,,,,,,,,,,,,,,,,,
1704,10444,4,8,,,,,,,,,,,,,,,,,,
1705,10448,7,8,,,,,,,,,,,,,,,,,,
1706,10460,7,8,,,,,,,,,,,,,,,,,,
1707,10463,4,8,,,,,,,,,,,,,,,,,,
1708,10464,7,8,,,,,,,,,,,,,,,,,,
1709,10488,7,8,,,,,,,,,,,,,,,,,,
1710,10489,7,8,,,,,,,,,,,,,,,,,,
1711,10494,0,8,,,,,,,,,,,,,,,,,,
1712,10495,6,8,,,,,,,,,,,,,,,,,,
1713,10499,0,8,,,,,,,,,,,,,,,,,,
1714,10605,0,8,,,,,,,,,,,,,,,,,,
1715,10609,0,8,,,,,,,,,,,,,,,,,,
1716,10616,5,8,,,,,,,,,,,,,,,,,,
1717,10621,4,8,,,,,,,,,,,,,,,,,,
1718,10624,0,8,,,,,,,,,,,,,,,,,,
1719,10636,7,8,,,,,,,,,,,,,,,,,,
1720,10653,4,8,,,,,,,,,,,,,,,,,,
1721,10672,7,8,,,,,,,,,,,,,,,,,,
1722,10676,7,8,,,,,,,,,,,,,,,,,,
1723,10807,4,8,,,,,,,,,,,,,,,,,,
1724,10808,7,8,,,,,,,,,,,,,,,,,,
1725,10840,2,8,,,,,,,,,,,,,,,,,,
1726,10852,0,8,,,,,,,,,,,,,,,,,,
1727,10862,0,8,,,,,,,,,,,,,,,,,,
1728,10885,1,8,,,,,,,,,,,,,,,,,,
1729,10899,6,8,,,,,,,,,,,,,,,,,,
1730,11041,0,8,,,,,,,,,,,,,,,,,,
1731,11042,7,8,,,,,,,,,,,,,,,,,,
1732,11043,7,8,,,,,,,,,,,,,,,,,,
1733,11044,1,8,,,,,,,,,,,,,,,,,,
1734,11046,0,8,,,,,,,,,,,,,,,,,,
1735,11053,0,8,,,,,,,,,,,,,,,,,,
1736,11055,7,8,,,,,,,,,,,,,,,,,,
1737,11094,7,8,,,,,,,,,,,,,,,,,,
1738,11099,4,8,,,,,,,,,,,,,,,,,,
1739,11209,0,8,,,,,,,,,,,,,,,,,,
1740,11214,0,8,,,,,,,,,,,,,,,,,,
1741,11218,2,8,,,,,,,,,,,,,,,,,,
1742,11221,7,8,,,,,,,,,,,,,,,,,,
1743,11223,0,8,,,,,,,,,,,,,,,,,,
1744,11252,7,8,,,,,,,,,,,,,,,,,,
1745,11271,6,8,,,,,,,,,,,,,,,,,,
1746,11275,0,8,,,,,,,,,,,,,,,,,,
1747,11286,7,8,,,,,,,,,,,,,,,,,,
1748,11289,7,8,,,,,,,,,,,,,,,,,,
1749,11290,4,8,,,,,,,,,,,,,,,,,,
1750,11294,0,8,,,,,,,,,,,,,,,,,,
1751,11411,6,8,,,,,,,,,,,,,,,,,,
1752,11444,6,8,,,,,,,,,,,,,,,,,,
1753,11478,1,8,,,,,,,,,,,,,,,,,,
1754,11492,2,8,,,,,,,,,,,,,,,,,,
1755,11493,0,8,,,,,,,,,,,,,,,,,,
1756,11495,4,8,,,,,,,,,,,,,,,,,,
1757,11496,7,8,,,,,,,,,,,,,,,,,,
1758,11497,7,8,,,,,,,,,,,,,,,,,,
1759,11652,7,8,,,,,,,,,,,,,,,,,,
1760,11653,6,8,,,,,,,,,,,,,,,,,,
1761,11655,7,8,,,,,,,,,,,,,,,,,,
1762,11656,0,8,,,,,,,,,,,,,,,,,,
1763,11657,4,8,,,,,,,,,,,,,,,,,,
1764,11659,0,8,,,,,,,,,,,,,,,,,,
1765,11662,0,8,,,,,,,,,,,,,,,,,,
1766,11665,0,8,,,,,,,,,,,,,,,,,,
1767,11669,1,8,,,,,,,,,,,,,,,,,,
1768,11670,1,8,,,,,,,,,,,,,,,,,,
1769,11681,7,8,,,,,,,,,,,,,,,,,,
1770,11690,7,8,,,,,,,,,,,,,,,,,,
1771,11806,7,8,,,,,,,,,,,,,,,,,,
1772,11808,6,8,,,,,,,,,,,,,,,,,,
1773,11810,0,8,,,,,,,,,,,,,,,,,,
1774,11815,0,8,,,,,,,,,,,,,,,,,,
1775,11823,0,8,,,,,,,,,,,,,,,,,,
1776,11825,5,8,,,,,,,,,,,,,,,,,,
1777,11832,1,8,,,,,,,,,,,,,,,,,,
1778,11842,0,8,,,,,,,,,,,,,,,,,,
1779,11843,0,8,,,,,,,,,,,,,,,,,,
1780,11850,3,8,,,,,,,,,,,,,,,,,,
1781,11855,7,8,,,,,,,,,,,,,,,,,,
1782,11857,6,8,,,,,,,,,,,,,,,,,,
1783,11858,0,8,,,,,,,,,,,,,,,,,,
1784,11859,0,8,,,,,,,,,,,,,,,,,,
1785,11883,7,8,,,,,,,,,,,,,,,,,,
1786,11892,4,8,,,,,,,,,,,,,,,,,,
1787,11896,3,8,,,,,,,,,,,,,,,,,,
1788,12008,7,8,,,,,,,,,,,,,,,,,,
1789,12040,7,8,,,,,,,,,,,,,,,,,,
1790,12041,7,8,,,,,,,,,,,,,,,,,,
1791,12043,0,8,,,,,,,,,,,,,,,,,,
1792,12045,4,8,,,,,,,,,,,,,,,,,,
1793,12046,7,8,,,,,,,,,,,,,,,,,,
1794,12048,0,8,,,,,,,,,,,,,,,,,,
1795,12050,6,8,,,,,,,,,,,,,,,,,,
1796,12074,7,8,,,,,,,,,,,,,,,,,,
1797,12096,7,8,,,,,,,,,,,,,,,,,,
1798,12098,0,8,,,,,,,,,,,,,,,,,,
1799,12246,0,8,,,,,,,,,,,,,,,,,,
1800,12294,4,8,,,,,,,,,,,,,,,,,,
1801,12296,4,8,,,,,,,,,,,,,,,,,,
1802,12411,7,8,,,,,,,,,,,,,,,,,,
1803,12420,1,8,,,,,,,,,,,,,,,,,,
1804,12421,4,8,,,,,,,,,,,,,,,,,,
1805,12423,0,8,,,,,,,,,,,,,,,,,,
1806,12426,6,8,,,,,,,,,,,,,,,,,,
1807,12429,1,8,,,,,,,,,,,,,,,,,,
1808,12430,7,8,,,,,,,,,,,,,,,,,,
1809,12437,7,8,,,,,,,,,,,,,,,,,,
1810,12439,0,8,,,,,,,,,,,,,,,,,,
1811,12445,4,8,,,,,,,,,,,,,,,,,,
1812,12470,0,8,,,,,,,,,,,,,,,,,,
1813,12476,4,8,,,,,,,,,,,,,,,,,,
1814,12487,4,8,,,,,,,,,,,,,,,,,,
1815,12499,0,8,,,,,,,,,,,,,,,,,,
1816,12602,4,8,,,,,,,,,,,,,,,,,,
1817,12642,7,8,,,,,,,,,,,,,,,,,,
1818,12644,3,8,,,,,,,,,,,,,,,,,,
1819,12654,3,8,,,,,,,,,,,,,,,,,,
1820,12668,6,8,,,,,,,,,,,,,,,,,,
1821,12669,0,8,,,,,,,,,,,,,,,,,,
1822,12810,7,8,,,,,,,,,,,,,,,,,,
1823,12811,7,8,,,,,,,,,,,,,,,,,,
1824,12814,0,8,,,,,,,,,,,,,,,,,,
1825,12822,6,8,,,,,,,,,,,,,,,,,,
1826,12823,5,8,,,,,,,,,,,,,,,,,,
1827,12856,0,8,,,,,,,,,,,,,,,,,,
1828,12857,0,8,,,,,,,,,,,,,,,,,,
1829,12859,0,8,,,,,,,,,,,,,,,,,,
1830,12867,7,8,,,,,,,,,,,,,,,,,,
1831,12878,7,8,,,,,,,,,,,,,,,,,,
1832,12879,0,8,,,,,,,,,,,,,,,,,,
1833,12882,0,8,,,,,,,,,,,,,,,,,,
1834,12884,0,8,,,,,,,,,,,,,,,,,,
1835,12889,0,8,,,,,,,,,,,,,,,,,,
1836,12896,0,8,,,,,,,,,,,,,,,,,,
1837,12897,2,8,,,,,,,,,,,,,,,,,,
