,IMG No.,Prediction,Actual Value,Right,Wrong,%,M1Right,M1Wrong,M1%,M2Right,M2Wrong,M2%,M3Right,M3Wrong,M3%,M1-3Right,M1-3Wrong,M1-3%,M4-7Right,M4-7Wrong,M4-7%
1519,7948,0,8,,,,,,,,,,,,,,,,,,
1520,7950,6,8,,,,,,,,,,,,,,,,,,
1521,7951,0,8,,,,,,,,,,,,,,,,,,
1522,7952,6,8,,,,,,,,,,,,,,,,,,
1523,7968,0,8,,,,,,,,,,,,,,,,,,
1524,7969,3,8,,,,,,,,,,,,,,,,,,
1525,7972,5,8,,,,,,,,,,,,,,,,,,
1526,7981,7,8,,,,,,,,,,,,,,,,,,
1527,7982,0,8,,,,,,,,,,,,,,,,,,
1528,7983,0,8,,,,,,,,,,,,,,,,,,
1529,7987,0,8,,,,,,,,,,,,,,,,,,
1530,7989,7,8,,,,,,,,,,,,,,,,,,
1531,8104,0,8,,,,,,,,,,,,,,,,,,
1532,8110,0,8,,,,,,,,,,,,,,,,,,
1533,8111,6,8,,,,,,,,,,,,,,,,,,
1534,8115,0,8,,,,,,,,,,,,,,,,,,
1535,8134,0,8,,,,,,,,,,,,,,,,,,
1536,8152,3,8,,,,,,,,,,,,,,,,,,
1537,8157,0,8,,,,,,,,,,,,,,,,,,
1538,8315,0,8,,,,,,,,,,,,,,,,,,
1539,8340,0,8,,,,,,,,,,,,,,,,,,
1540,8379,0,8,,,,,,,,,,,,,,,,,,
1541,8380,3,8,,,,,,,,,,,,,,,,,,
1542,8384,7,8,,,,,,,,,,,,,,,,,,
1543,8390,7,8,,,,,,,,,,,,,,,,,,
1544,8393,3,8,,,,,,,,,,,,,,,,,,
1545,8394,0,8,,,,,,,,,,,,,,,,,,
1546,8534,2,8,,,,,,,,,,,,,,,,,,
1547,8558,0,8,,,,,,,,,,,,,,,,,,
1548,8564,7,8,,,,,,,,,,,,,,,,,,
1549,8576,7,8,,,,,,,,,,,,,,,,,,
1550,8585,0,8,,,,,,,,,,,,,,,,,,
1551,8702,0,8,,,,,,,,,,,,,,,,,,
1552,8707,0,8,,,,,,,,,,,,,,,,,,
1553,8712,0,8,,,,,,,,,,,,,,,,,,
1554,8745,0,8,,,,,,,,,,,,,,,,,,
1555,8746,0,8,,,,,,,,,,,,,,,,,,
1556,8747,0,8,,,,,,,,,,,,,,,,,,
1557,8759,4,8,,,,,,,,,,,,,,,,,,
1558,8760,0,8,,,,,,,,,,,,,,,,,,
1559,8767,0,8,,,,,,,,,,,,,,,,,,
1560,8768,0,8,,,,,,,,,,,,,,,,,,
1561,8771,0,8,,,,,,,,,,,,,,,,,,
1562,8781,7,8,,,,,,,,,,,,,,,,,,
1563,8783,7,8,,,,,,,,,,,,,,,,,,
1564,8784,7,8,,,,,,,,,,,,,,,,,,
1565,8965,0,8,,,,,,,,,,,,,,,,,,
1566,8969,6,8,,,,,,,,,,,,,,,,,,
1567,8970,7,8,,,,,,,,,,,,,,,,,,
1568,8972,1,8,,,,,,,,,,,,,,,,,,
1569,9106,3,8,,,,,,,,,,,,,,,,,,
1570,9109,7,8,,,,,,,,,,,,,,,,,,
1571,9174,0,8,,,,,,,,,,,,,,,,,,
1572,9182,7,8,,,,,,,,,,,,,,,,,,
1573,9191,0,8,,,,,,,,,,,,,,,,,,
1574,9194,0,8,,,,,,,,,,,,,,,,,,
1575,9311,0,8,,,,,,,,,,,,,,,,,,
1576,9313,7,8,,,,,,,,,,,,,,,,,,
1577,9318,7,8,,,,,,,,,,,,,,,,,,
1578,9319,5,8,,,,,,,,,,,,,,,,,,
1579,9320,0,8,,,,,,,,,,,,,,,,,,
1580,9327,7,8,,,,,,,,,,,,,,,,,,
1581,9330,4,8,,,,,,,,,,,,,,,,,,
1582,9335,6,8,,,,,,,,,,,,,,,,,,
1583,9336,0,8,,,,,,,,,,,,,,,,,,
1584,9345,0,8,,,,,,,,,,,,,,,,,,
1585,9356,0,8,,,,,,,,,,,,,,,,,,
1586,9367,0,8,,,,,,,,,,,,,,,,,,
1587,9368,7,8,,,,,,,,,,,,,,,,,,
1588,9369,6,8,,,,,,,,,,,,,,,,,,
1589,9385,1,8,,,,,,,,,,,,,,,,,,
1590,9391,0,8,,,,,,,,,,,,,,,,,,
1591,9394,0,8,,,,,,,,,,,,,,,,,,
1592,9395,0,8,,,,,,,,,,,,,,,,,,
1593,9396,0,8,,,,,,,,,,,,,,,,,,
1594,9399,2,8,,,,,,,,,,,,,,,,,,
1595,9507,0,8,,,,,,,,,,,,,,,,,,
1596,9513,0,8,,,,,,,,,,,,,,,,,,
1597,9518,7,8,,,,,,,,,,,,,,,,,,
1598,9529,0,8,,,,,,,,,,,,,,,,,,
1599,9532,7,8,,,,,,,,,,,,,,,,,,
1600,9533,0,8,,,,,,,,,,,,,,,,,,
1601,9534,1,8,,,,,,,,,,,,,,,,,,
1602,9535,6,8,,,,,,,,,,,,,,,,,,
1603,9549,0,8,,,,,,,,,,,,,,,,,,
1604,9553,0,8,,,,,,,,,,,,,,,,,,
1605,9559,7,8,,,,,,,,,,,,,,,,,,
1606,9563,7,8,,,,,,,,,,,,,,,,,,
1607,9564,7,8,,,,,,,,,,,,,,,,,,
1608,9565,7,8,,,,,,,,,,,,,,,,,,
1609,9567,5,8,,,,,,,,,,,,,,,,,,
1610,9576,6,8,,,,,,,,,,,,,,,,,,
1611,9587,0,8,,,,,,,,,,,,,,,,,,
1612,9731,0,8,,,,,,,,,,,,,,,,,,
1613,9733,7,8,,,,,,,,,,,,,,,,,,
1614,9734,0,8,,,,,,,,,,,,,,,,,,
1615,9737,0,8,,,,,,,,,,,,,,,,,,
1616,9752,6,8,,,,,,,,,,,,,,,,,,
1617,9754,6,8,,,,,,,,,,,,,,,,,,
1618,9755,5,8,,,,,,,,,,,,,,,,,,
1619,9756,7,8,,,,,,,,,,,,,,,,,,
1620,9757,0,8,,,,,,,,,,,,,,,,,,
1621,9759,0,8,,,,,,,,,,,,,,,,,,
1622,9791,6,8,,,,,,,,,,,,,,,,,,
1623,9792,4,8,,,,,,,,,,,,,,,,,,
1624,9793,0,8,,,,,,,,,,,,,,,,,,
1625,9795,5,8,,,,,,,,,,,,,,,,,,
1626,9796,7,8,,,,,,,,,,,,,,,,,,
1627,9968,7,8,,,,,,,,,,,,,,,,,,
1628,9969,0,8,,,,,,,,,,,,,,,,,,
1629,9989,6,8,,,,,,,,,,,,,,,,,,
1630,9993,6,8,,,,,,,,,,,,,,,,,,
1631,9997,0,8,,,,,,,,,,,,,,,,,,
1632,9999,7,8,,,,,,,,,,,,,,,,,,
1633,10113,3,8,,,,,,,,,,,,,,,,,,
1634,10114,0,8,,,,,,,,,,,,,,,,,,
1635,10115,2,8,,,,,,,,,,,,,,,,,,
1636,10116,0,8,,,,,,,,,,,,,,,,,,
1637,10118,7,8,,,,,,,,,,,,,,,,,,
1638,10155,7,8,,,,,,,,,,,,,,,,,,
1639,10168,7,8,,,,,,,,,,,,,,,,,,
1640,10169,1,8,,,,,,,,,,,,,,,,,,
1641,10170,5,8,,,,,,,,,,,,,,,,,,
1642,10173,7,8,,,,,,,,,,,,,,,,,,
1643,10184,7,8,,,,,,,,,,,,,,,,,,
1644,10191,0,8,,,,,,,,,,,,,,,,,,
1645,10315,0,8,,,,,,,,,,,,,,,,,,
1646,10323,3,8,,,,,,,,,,,,,,,,,,
1647,10327,7,8,,,,,,,,,,,,,,,,,,
1648,10328,7,8,,,,,,,,,,,,,,,,,,
1649,10336,7,8,,,,,,,,,,,,,,,,,,
1650,10355,0,8,,,,,,,,,,,,,,,,,,
1651,10361,7,8,,,,,,,,,,,,,,,,,,
1652,10363,7,8,,,,,,,,,,,,,,,,,,
1653,10370,7,8,,,,,,,,,,,,,,,,,,
1654,10383,1,8,,,,,,,,,,,,,,,,,,
1655,10500,0,8,,,,,,,,,,,,,,,,,,
1656,10501,0,8,,,,,,,,,,,,,,,,,,
1657,10502,7,8,,,,,,,,,,,,,,,,,,
1658,10504,0,8,,,,,,,,,,,,,,,,,,
1659,10505,0,8,,,,,,,,,,,,,,,,,,
1660,10523,0,8,,,,,,,,,,,,,,,,,,
1661,10527,0,8,,,,,,,,,,,,,,,,,,
1662,10534,0,8,,,,,,,,,,,,,,,,,,
1663,10535,0,8,,,,,,,,,,,,,,,,,,
1664,10546,7,8,,,,,,,,,,,,,,,,,,
1665,10554,7,8,,,,,,,,,,,,,,,,,,
1666,10560,7,8,,,,,,,,,,,,,,,,,,
1667,10561,2,8,,,,,,,,,,,,,,,,,,
1668,10562,7,8,,,,,,,,,,,,,,,,,,
1669,10563,7,8,,,,,,,,,,,,,,,,,,
1670,10569,7,8,,,,,,,,,,,,,,,,,,
1671,10584,1,8,,,,,,,,,,,,,,,,,,
1672,10586,0,8,,,,,,,,,,,,,,,,,,
1673,10588,6,8,,,,,,,,,,,,,,,,,,
1674,10700,0,8,,,,,,,,,,,,,,,,,,
1675,10704,3,8,,,,,,,,,,,,,,,,,,
1676,10706,6,8,,,,,,,,,,,,,,,,,,
1677,10710,7,8,,,,,,,,,,,,,,,,,,
1678,10782,7,8,,,,,,,,,,,,,,,,,,
1679,10785,4,8,,,,,,,,,,,,,,,,,,
1680,10798,7,8,,,,,,,,,,,,,,,,,,
1681,10902,5,8,,,,,,,,,,,,,,,,,,
1682,10911,0,8,,,,,,,,,,,,,,,,,,
1683,10935,6,8,,,,,,,,,,,,,,,,,,
1684,10936,3,8,,,,,,,,,,,,,,,,,,
1685,10937,7,8,,,,,,,,,,,,,,,,,,
1686,10953,6,8,,,,,,,,,,,,,,,,,,
1687,10954,7,8,,,,,,,,,,,,,,,,,,
1688,10959,7,8,,,,,,,,,,,,,,,,,,
1689,10995,7,8,,,,,,,,,,,,,,,,,,
1690,11120,7,8,,,,,,,,,,,,,,,,,,
1691,11126,0,8,,,,,,,,,,,,,,,,,,
1692,11137,5,8,,,,,,,,,,,,,,,,,,
1693,11143,0,8,,,,,,,,,,,,,,,,,,
1694,11152,7,8,,,,,,,,,,,,,,,,,,
1695,11173,6,8,,,,,,,,,,,,,,,,,,
1696,11175,0,8,,,,,,,,,,,,,,,,,,
1697,11176,6,8,,,,,,,,,,,,,,,,,,
1698,11177,0,8,,,,,,,,,,,,,,,,,,
1699,11178,0,8,,,,,,,,,,,,,,,,,,
1700,11179,7,8,,,,,,,,,,,,,,,,,,
1701,11305,0,8,,,,,,,,,,,,,,,,,,
1702,11307,4,8,,,,,,,,,,,,,,,,,,
1703,11308,7,8,,,,,,,,,,,,,,,,,,
1704,11328,3,8,,,,,,,,,,,,,,,,,,
1705,11329,3,8,,,,,,,,,,,,,,,,,,
1706,11330,3,8,,,,,,,,,,,,,,,,,,
1707,11331,3,8,,,,,,,,,,,,,,,,,,
1708,11361,5,8,,,,,,,,,,,,,,,,,,
1709,11364,4,8,,,,,,,,,,,,,,,,,,
1710,11368,0,8,,,,,,,,,,,,,,,,,,
1711,11387,0,8,,,,,,,,,,,,,,,,,,
1712,11388,3,8,,,,,,,,,,,,,,,,,,
1713,11394,7,8,,,,,,,,,,,,,,,,,,
1714,11396,0,8,,,,,,,,,,,,,,,,,,
1715,11509,7,8,,,,,,,,,,,,,,,,,,
1716,11514,7,8,,,,,,,,,,,,,,,,,,
1717,11537,4,8,,,,,,,,,,,,,,,,,,
1718,11538,7,8,,,,,,,,,,,,,,,,,,
1719,11539,7,8,,,,,,,,,,,,,,,,,,
1720,11540,7,8,,,,,,,,,,,,,,,,,,
1721,11541,7,8,,,,,,,,,,,,,,,,,,
1722,11542,7,8,,,,,,,,,,,,,,,,,,
1723,11543,7,8,,,,,,,,,,,,,,,,,,
1724,11544,7,8,,,,,,,,,,,,,,,,,,
1725,11545,7,8,,,,,,,,,,,,,,,,,,
1726,11546,0,8,,,,,,,,,,,,,,,,,,
1727,11550,0,8,,,,,,,,,,,,,,,,,,
1728,11553,7,8,,,,,,,,,,,,,,,,,,
1729,11592,7,8,,,,,,,,,,,,,,,,,,
1730,11593,0,8,,,,,,,,,,,,,,,,,,
1731,11722,0,8,,,,,,,,,,,,,,,,,,
1732,11723,0,8,,,,,,,,,,,,,,,,,,
1733,11724,2,8,,,,,,,,,,,,,,,,,,
1734,11726,3,8,,,,,,,,,,,,,,,,,,
1735,11732,7,8,,,,,,,,,,,,,,,,,,
1736,11733,0,8,,,,,,,,,,,,,,,,,,
1737,11735,6,8,,,,,,,,,,,,,,,,,,
1738,11756,7,8,,,,,,,,,,,,,,,,,,
1739,11764,4,8,,,,,,,,,,,,,,,,,,
1740,11766,0,8,,,,,,,,,,,,,,,,,,
1741,11774,0,8,,,,,,,,,,,,,,,,,,
1742,11777,0,8,,,,,,,,,,,,,,,,,,
1743,11779,7,8,,,,,,,,,,,,,,,,,,
1744,11790,0,8,,,,,,,,,,,,,,,,,,
1745,11791,3,8,,,,,,,,,,,,,,,,,,
1746,11794,0,8,,,,,,,,,,,,,,,,,,
1747,11798,7,8,,,,,,,,,,,,,,,,,,
1748,11900,0,8,,,,,,,,,,,,,,,,,,
1749,11901,7,8,,,,,,,,,,,,,,,,,,
1750,11909,3,8,,,,,,,,,,,,,,,,,,
1751,11910,0,8,,,,,,,,,,,,,,,,,,
1752,11911,3,8,,,,,,,,,,,,,,,,,,
1753,11917,0,8,,,,,,,,,,,,,,,,,,
1754,11920,3,8,,,,,,,,,,,,,,,,,,
1755,11933,0,8,,,,,,,,,,,,,,,,,,
1756,11938,7,8,,,,,,,,,,,,,,,,,,
1757,11939,7,8,,,,,,,,,,,,,,,,,,
1758,11962,6,8,,,,,,,,,,,,,,,,,,
1759,11963,7,8,,,,,,,,,,,,,,,,,,
1760,11964,4,8,,,,,,,,,,,,,,,,,,
1761,11965,7,8,,,,,,,,,,,,,,,,,,
1762,11979,7,8,,,,,,,,,,,,,,,,,,
1763,11988,7,8,,,,,,,,,,,,,,,,,,
1764,11992,0,8,,,,,,,,,,,,,,,,,,
1765,11994,3,8,,,,,,,,,,,,,,,,,,
1766,12107,0,8,,,,,,,,,,,,,,,,,,
1767,12108,6,8,,,,,,,,,,,,,,,,,,
1768,12110,6,8,,,,,,,,,,,,,,,,,,
1769,12112,0,8,,,,,,,,,,,,,,,,,,
1770,12113,0,8,,,,,,,,,,,,,,,,,,
1771,12127,7,8,,,,,,,,,,,,,,,,,,
1772,12132,5,8,,,,,,,,,,,,,,,,,,
1773,12133,5,8,,,,,,,,,,,,,,,,,,
1774,12138,7,8,,,,,,,,,,,,,,,,,,
1775,12146,7,8,,,,,,,,,,,,,,,,,,
1776,12150,0,8,,,,,,,,,,,,,,,,,,
1777,12159,5,8,,,,,,,,,,,,,,,,,,
1778,12162,0,8,,,,,,,,,,,,,,,,,,
1779,12163,0,8,,,,,,,,,,,,,,,,,,
1780,12165,4,8,,,,,,,,,,,,,,,,,,
1781,12306,6,8,,,,,,,,,,,,,,,,,,
1782,12307,0,8,,,,,,,,,,,,,,,,,,
1783,12308,7,8,,,,,,,,,,,,,,,,,,
1784,12340,0,8,,,,,,,,,,,,,,,,,,
1785,12341,6,8,,,,,,,,,,,,,,,,,,
1786,12343,0,8,,,,,,,,,,,,,,,,,,
1787,12345,0,8,,,,,,,,,,,,,,,,,,
1788,12346,0,8,,,,,,,,,,,,,,,,,,
1789,12366,7,8,,,,,,,,,,,,,,,,,,
1790,12383,6,8,,,,,,,,,,,,,,,,,,
1791,12386,7,8,,,,,,,,,,,,,,,,,,
1792,12508,3,8,,,,,,,,,,,,,,,,,,
1793,12531,7,8,,,,,,,,,,,,,,,,,,
1794,12537,1,8,,,,,,,,,,,,,,,,,,
1795,12538,5,8,,,,,,,,,,,,,,,,,,
1796,12564,0,8,,,,,,,,,,,,,,,,,,
1797,12565,0,8,,,,,,,,,,,,,,,,,,
1798,12708,7,8,,,,,,,,,,,,,,,,,,
1799,12726,0,8,,,,,,,,,,,,,,,,,,
1800,12728,7,8,,,,,,,,,,,,,,,,,,
1801,12729,7,8,,,,,,,,,,,,,,,,,,
1802,12731,1,8,,,,,,,,,,,,,,,,,,
1803,12775,3,8,,,,,,,,,,,,,,,,,,
1804,12776,4,8,,,,,,,,,,,,,,,,,,
1805,12783,1,8,,,,,,,,,,,,,,,,,,
